CPD0__45__2190	2
_5Z13E__45__9__45__ALPHA__45__HYDROXY__45__1115__45__DIOXOPROS	1
PHLORETATE	1
CPD__45__8130	4
PqqA__45__Cleaved__45__C__45__terminus	1
_2__45__ETHYLHEXYL__45__PHTHALATE	1
Charged__45__VAL__45__tRNAs	1
CPD__45__7323	3
_2__45__PROTOCATECHUOYLPHLOROGLUCINOLCARBOXYLA	2
Non__45__Glycosylated__45__sugar__45__Acceptors	4
ALPHA__45__D__45__GALACTOSYL__45__13__45__BETA__45__D__45__GALACTOS	1
CPD__45__6242	1
CPD__45__3361	1
CPD__45__12393	2
A__45__LIPID__45__HYDROPEROXIDE	3
CPDQT__45__522	1
CPDQT__45__523	1
CPDQT__45__520	1
CPD__45__8138	1
PHYTOL	6
KDO2__45__LAUROYL__45__LIPID__45__IVA	2
Protein__45__trisaccharide__45__L__45__ser	1
_1__45__Alkyl__45__2__45__acetyl__45__sn__45__glycero__45__3__45__phosphates	2
CPD__45__6421	1
CPD__45__12829	2
CPD__45__12799	2
CPD__45__12798	1
CPD__45__12792	1
CPD__45__12790	1
CPD__45__12825	1
CPD__45__12796	1
CPD__45__12826	1
N__45__terminal__45__ubiquitinyl__45__proteins	2
cis__45__cis__45__D9__45__27__45__3__45__oxo__45__C46__45__2__45__ACPs	2
_5__45__Methoxyfurocoumarins	1
CPD__45__14434	1
D__45__GALACTOSYL__45__14__45__BETA__45__D__45__GLUCOSYL__45__R	1
CPD__45__14436	1
CPD__45__14437	2
CPD__45__14430	1
CPD__45__14431	1
_110__45__DIHYDRO__45__110__45__DIHYDROXYFLUOREN__45__9__45__ONE	2
_1__45__O__45__ALKYL__45__2__45__ACETYL__45__SN__45__GLYCEROL	3
CPD__45__12177	1
N__45__6__45__AMINOHEXANOYL__45__6__45__AMINOHEXANOATE	3
CPD__45__12175	2
_2__45__AMINOPHENOL	4
CPD__45__9048	2
CPD__45__9049	3
_1__45__3__45__7__45__TRIMETHYLXANTHINE	10
C3	4
CPD__45__9045	2
C1	4
CPD__45__9047	2
CPD__45__9040	3
CPD__45__9041	3
C5	2
CPD__45__9043	2
CPD__45__428	2
CPD__45__429	1
_10__45__DEOXYSARPAGINE	2
CPD__45__8799	1
CPD__45__8798	1
CPD__45__8797	1
CPD__45__421	2
CPD__45__422	1
CPD__45__423	1
CPD__45__424	1
CPD__45__425	2
CPD__45__426	1
CPD__45__427	1
MDO__45__D__45__Glucoses	3
CPD66__45__78	3
CPD66__45__79	3
CPD66__45__76	2
CPD66__45__77	2
CPD66__45__74	2
CPD66__45__75	3
CPD66__45__72	2
CPD66__45__73	3
CPD66__45__70	2
CPD66__45__71	3
Protein__45__pi__45__phospho__45__L__45__histidines	5
_17__45__BETA__45__HYDROXY__45__5ALPHA__45__ANDROSTAN__45__3__45__O	3
R__45__3__45__hydroxystearoyl__45__ACPs	2
CPD1F__45__461	3
N4__45__N__45__ACETYL__45__BETA__45__D__45__GLUCOSAMINYL__45__X	1
N4__45__N__45__ACETYL__45__BETA__45__D__45__GLUCOSAMINYL__45__F	1
CPDN__45__385	2
N__45__terminal__45__specific__45__UCP__45__E2__45__L__45__cysteine	2
CPD__45__14245	2
MG__45__PROTOPORPHYRIN__45__MONOMETHYL__45__ESTER	5
All__45__trans__45__3__45__hydroxyretinol__45__RBPs	2
CPD__45__9959	4
CPD__45__9956	3
CPD__45__9957	2
CPD__45__2542	2
CPD__45__9955	2
CPD__45__9953	2
CPD__45__9950	3
N__45__terminal__45__L__45__Proline	1
Beta__45__Lactams	1
CPD__45__8579	1
BISOHMYR__45__GLUCOSAMINYL__45__1P	2
N3__45__Acetal__45__deoxystreptamine__45__antib	1
_16S__45__rRNA__45__N1__45__methyladenine1408	1
CPD__45__8577	1
CPD__45__8576	1
CPD__45__8575	1
CPD__45__8574	1
CPD__45__14298	2
SYRINGETIN	4
EF__45__P__45__L__45__lysine	2
Cleaved__45__DNA	2
HEPTOSYL__45__KDO2__45__LIPID__45__IVA	1
CPD__45__14296	2
CPD__45__14297	2
CPD0__45__1422	1
PHOSPHORIBULOSYL__45__FORMIMINO__45__AICAR__45__P	2
CPD__45__14256	2
CPD__45__15745	1
CPD__45__15744	3
CPD__45__15211	2
CPD__45__15746	4
CPD__45__15741	2
CPD__45__15740	2
CPD__45__15743	1
CPD__45__15742	1
CPD__45__10207	2
CPD__45__15218	1
CPD__45__15748	2
CPD__45__14523	2
CPD0__45__2552	1
CPD__45__10205	2
PHOSPHORIBOSYL__45__CARBOXY__45__AMINOIMIDAZOLE	3
Inositolphosphoryl__45__Ceramides	1
CPD0__45__2558	1
CPD0__45__2559	1
CARBONYL__45__SULFIDE	5
CPD__45__16983	1
CPD__45__13952	3
D__45__GLUTAMYL__45__PEPTIDE	1
CPD__45__10537	4
CPD__45__10536	1
CPD__45__10539	1
CPD__45__10538	3
ASX__45__tRNAs	1
CPD__45__13775	2
CPD__45__11918	1
CPD__45__11919	1
CPD__45__11506	2
CPD__45__11915	2
CPD__45__11916	4
CPD__45__11917	2
CPD__45__11910	2
CPD__45__13957	2
CPD__45__13954	2
CPD__45__12398	2
_3__45__Methyl__45__Saturated__45__Fatty__45__Acids	1
_3__45__B__45__D__45__GALACTOSYL__45__SN__45__GLYCEROL	1
CPD__45__15124	1
CPD1G__45__774	2
CPD1G__45__772	2
CPD1G__45__773	2
CPD1G__45__771	2
_34__45__DICHLOROANILINE	3
N__45__acetyl__45__a__45__D__45__hexosamine__45__1__45__phosphates	1
Glc__45__Man8__45__GlcNAcs	1
PENICILLIN	1
CPD__45__12297	2
Cleaved__45__Helper__45__Comp__45__Proteinease	1
Pyrimidine__45__ribonucleotides	1
CIS__45__34__45__DIHYDROXYCYCLOHEXA__45__162__45__DIENE__45__	2
_3__45__HYDROXYBENZOATE	8
CPD__45__11668	1
CPD__45__11669	2
CPD__45__11667	2
CPD__45__11665	1
CPD__45__15961	2
CPD__45__15963	2
CPD__45__15962	1
CPD__45__15965	2
CPD__45__15964	2
CPD__45__15967	2
CPD__45__15966	2
CPD__45__15968	2
CPD__45__4302	2
_2__45__HYDROXYISOFLAVANONE	3
D__45__ERYTHRITOL__45__4P	1
N__45__palmitoylglycoproteins	1
PHENYL__45__PYRUVATE	18
CPD__45__81	1
CPD__45__83	5
CPD__45__82	1
CPD__45__85	4
Non__45__polar__45__amino__45__acids	3
Core2	2
Core1	4
Oligosaccharides	9
Alpha__45__omega__45__dicarboxylates	2
_4__45__CHLOROPHENYLACETONITRILE	1
_6__45__CHQ	3
_16S__45__rRNA__45__N2__45__methylguanine1207	1
CPD__45__12368	2
CPD__45__12362	1
CPD__45__12363	1
CPD__45__12360	1
tRNA__45__Containing__45__N1__45__Methylguanine__45__37	1
CPD__45__12366	2
CPD__45__12367	2
CPD__45__12364	2
CPD__45__12365	3
_25__45__DICHLOROPHENOL	2
_2__45__2__45__HYDROXYACYLSPHINGOSINE	1
CPD__45__7870	2
CPD__45__7652	3
CPD__45__7651	2
CPD__45__7650	2
Accep__45__Xyloglucan__45__With__45__Xyloglucanyl__45__Segs	1
SUC	202
ISOORIENTIN	4
_16__45__HYDROXYPALMITATE	5
UBIQUITIN__45__CALMODULIN	1
Beta__45__3__45__hydroxybutyryl__45__ACPs	3
HYDROXYLAMINE	15
R__45__3__45__hydroxydodecanoyl__45__ACPs	2
CPD__45__12588	2
CPD__45__12586	2
CPD__45__12587	5
CPD__45__12585	3
CPD__45__12583	1
CPD__45__12580	2
CPD__45__12581	1
_3__45__HYDROXYPHENYL__45__PROPIONATE	3
MONO__45__BETA__45__D__45__GALACTOSYLACYLGLYCEROL	1
Cytosine2870__45__in__45__25S__45__rRNA	1
CPD__45__13431	1
CPD__45__13430	4
CPD__45__13369	2
CPD__45__13368	3
D__45__SERINE	8
CPD__45__13360	1
CPD__45__13344	2
CPD__45__13365	1
HYDROQUINONE	12
DEOXYXYLULOSE__45__5P	6
fragments__45__of__45__polysialic__45__acid	1
ASP__45__tRNAs	1
N__45__terminal__45__PPK	2
PROTEIN__45__N__45__UBIQUITYL__45__LYSINE	2
_2__45__Polyprenyl__45__Phenol	1
CPD__45__15143	1
CPD__45__1022	2
CPD__45__1023	2
CPD__45__13187	2
CPD__45__1021	1
CPD__45__13181	1
FORMYL__45__L__45__METHIONYL__45__PEPTIDE	1
CPD__45__9016	3
N5__45__Formyl__45__THF__45__Glu__45__N	4
CPD__45__13188	1
Protein__45__with__45__sequence__45__SGFRK__45__NH2	1
GLYCOLLATE	16
CPD__45__9011	2
CPD__45__9569	2
CPD__45__9568	2
CPD__45__9567	3
_3__45__NITROTOLUENE	1
CPD__45__9562	2
CPD__45__9561	2
CPD__45__9138	2
CPD__45__13985	2
CPD__45__13987	2
BETA__45__ALANYL__45__COA	1
O__45__DEMETHYLPUROMYCIN	1
CPD__45__8960	2
CPD__45__8961	2
CPD__45__8962	3
PHOSPHATIDYLINOSITOL__45__345__45__TRIPHOSPHATE	3
_2__45__methylbutanoyl__45__LovF	2
CPD__45__14359	2
CPD__45__14358	2
Inulin	13
CPD__45__14351	2
CPD__45__14602	2
CPD__45__14353	2
CPD__45__14352	2
CPD__45__14355	2
CPD__45__10329	3
CPD__45__14605	1
CPD__45__14356	2
CPD__45__15006	6
CPD__45__147	3
CPD__45__15004	1
CPD__45__15005	5
CPD__45__15002	1
CPD__45__15000	1
CPD__45__15001	2
CPD__45__15551	2
Reduced__45__Factor__45__F420	15
HYDROQUINONE__45__O__45__BETA__45__D__45__GLUCOPYRANOSIDE	3
CPD__45__15554	8
CPD__45__15555	2
CPD__45__15008	2
_3__45__HEXAPRENYL__45__4__45__HYDROXY__45__5__45__METHOXYBENZOATE	3
Beta__45__keto__45__Tyr__45__S__45__NovH	2
LIPOYL__45__AMP	3
Phosphatase__45__2A__45__leucine__45__methyl__45__ester	2
CPD__45__143	2
CMP__45__N__45__ACETYL__45__NEURAMINATE	16
CPD__45__14300	2
CPD__45__142	4
PIPERIDINE	1
CPD__45__536	3
CPD__45__8761	1
BETA__45__D__45__MANNOSYLPHOSPHODECAPRENOL	1
R__45__2__45__Haloacids	2
N__45__23__45__DIHYDROXYBENZOYL__45__L__45__SERINE	6
D__45__GALACTONO__45__1__45__4__45__LACTONE	4
CPD__45__8913	3
CPD__45__10188	1
CPD__45__10189	2
CPD__45__535	3
Flavonol__45__glucosyl__45__glucosides	2
CPD__45__11271	1
SUBSTITUTED__45__AMINE	1
FORMALDEHYDE	68
CPD__45__8768	1
General__45__Methyl__45__Protein__45__Substrates	1
CPD__45__8216	1
CPD__45__8214	5
CPD__45__8215	4
Heptadecanoyl__45__ACPs	1
CPD__45__8213	2
CPD__45__8210	1
tRNA__45__Adenine__45__58	1
CPD__45__14979	2
CPD__45__14978	2
L__45__gulopyranose	2
CPD__45__14976	3
_25S__45__rRNA__45__uracil__45__2843	1
cis__45__delta9__45__3__45__hydroxymontanoyl__45__ACPs	2
L__45__sorbose__45__1__45__phosphate	1
ADENYLOSUCC	2
Charged__45__GLT__45__tRNAs	2
Di__45__trans__45__poly__45__cis__45__polyprenyl__45__PP	3
DGTP	9
CPD__45__16582	3
b__45__Keto__45__cis__45__D5__45__dodecenoyl__45__ACPs	2
DNA__45__containing__45__abasic__45__Sites	2
CPD__45__16586	1
CPD__45__16587	1
AMINO__45__HYDROXYMETHYL__45__METHYLPYRIMIDINE__45__PP	5
CPD66__45__28	2
S__45__N__45__METHYLCANADINE	3
_1__45__METHOXY__45__3__45__INDOLYLMETHYL__45__GLUCOSINOLATE	1
CPD__45__16589	2
_1__45__3__45__beta__45__D__45__Glucans	8
_3__45__Polyrenyl__45__benzene__45__1__45__2__45__diols	1
TRANS__45__D2__45__ENOYL__45__ACP	4
Heat	1
CPD__45__11587	3
Proteins__45__Basic__45__C__45__terminal__45__Amino__45__Acids	1
PROSTAGLANDIN__45__H2	6
trans__45__D2__45__cis__45__D9__45__montanoyl__45__ACPs	2
CPD__45__16726	1
CPD__45__16727	2
CPD__45__16724	3
CPD__45__16725	2
CPD__45__16722	3
CPD__45__16051	2
CPD__45__16720	1
CPD__45__16721	3
CPD0__45__2224	2
P__45__AMINO__45__BENZOATE	11
Cyclo__45__Hexa__45__Peptides	1
_12__45__OXO__45__CIS__45__9__45__DODECENOATE	3
CPD__45__7856	2
MEVALDATE	2
GalNAc__45__GlcA__45__Gal__45__Gal__45__Xyl__45__Proteins	1
OH__45__MYRISTOYL	3
SINAPALDEHYDE	5
CPD__45__6228	4
_2__45__AMINOBENZOYL__45__COA	7
CPD__45__6221	2
ILE__45__tRNAs	1
CPD__45__6223	1
CPD__45__6222	1
CPD__45__6225	2
CPD__45__6224	3
CPD__45__6227	2
CPD__45__6226	1
D__45__Amino__45__Acids	9
CPD__45__4841	2
Sulfur__45__binding__45__protein	1
_2__45__OCTAPRENYL__45__6__45__METHOXYPHENOL	3
GlcA__45__Gal__45__Gal__45__Xyl__45__Proteins	3
_5__45__PHOSPHORIBOSYL__45__5__45__AMINOIMIDAZOLE	4
ACETYL__45__ETCETERA__45__L__45__ASPARAGINE	2
cis__45__delta13__45__lacceroyl__45__ACPs	2
TRYPSINOGENS	1
CPD__45__12775	3
CPD__45__12774	2
ETHYL__45__3__45__OXOHEXANOATE	2
CPD__45__12776	2
CPD__45__12771	3
CPD__45__12773	2
CPD__45__12804	2
CPD__45__5062	1
Sialyloligosaccharides	1
CPD__45__17094	2
BROMOACETATE	1
TETRADECANOYL__45__COA	8
Gamma__45__Glutamylated__45__Glutamyl__45__acceptors	1
_3__45__Beta__45__Hydroxysterols	2
ACETYLNEURAMINYL__45__23__45__BETA__45__D__45__GALACTOSYL__45__ET	1
_3__45__oxo__45__C86__45__cis__45__keto__45__mycolate__45__pks13	2
POLY__45__HYDROXYLATED__45__TETRAKETIDE__45__PYRONE	1
CPD__45__7713	2
Peptidoglycans	7
TRICHLOROPHENOL	2
Cis__45__delta__45__3__45__decenoyl__45__ACPs	2
CPD__45__12111	3
CPD__45__12113	1
CPD__45__12112	5
CPD__45__12115	4
CPD__45__12114	2
CPD__45__12117	3
CPD__45__12116	4
CPD__45__12119	3
CPD__45__12118	3
fragments__45__of__45__semenogelin__45__1	1
CPD__45__9026	2
ACRYLONITRILE	2
CPD__45__9025	3
CPD__45__154	1
CPD__45__8774	2
CPD__45__156	1
CPD__45__157	2
CPD__45__150	2
CPD__45__403	1
CPD__45__152	2
CPD__45__401	2
CPD__45__158	3
CPD__45__159	2
CPD__45__409	5
CPD66__45__54	1
CPD66__45__55	4
CPD66__45__56	2
CPD66__45__57	2
CPD66__45__51	2
CPD66__45__52	3
CPD66__45__53	1
CPD66__45__58	2
CPD66__45__59	1
_12__45__PROPANEDIOL__45__1__45__PHOSPHATE	1
CPD__45__9790	1
CPD__45__9976	2
CPD__45__9977	2
CPD__45__9970	1
CPD__45__9971	1
CPD__45__9972	2
CPD__45__9973	3
CPD__45__9799	2
CPD__45__9978	5
MO__43__2	1
Flavonoids	1
DIGLUCODIACETYL__45__DOCOSANOATE	2
Unsaturated__45__carbonyl__45__compounds	1
CPD__45__13757	2
Cytochrome__45__c__45__L__45__lysine	1
Protein__45__heptasaccharide__45__L__45__asn	1
Cytochromes__45__D__45__Reduced	1
_7__45__METHYLXANTHINE	7
CPD__45__16824	1
CPD__45__15766	1
CPD__45__15765	2
CPD__45__15764	1
D__45__XYLULOSE	6
CPD__45__15760	1
_3__45__HYDROXY__45__L__45__KYNURENINE	3
CPD__45__16826	2
_12__45__DIACYL__45__3__45__O__45__ALPHA__45__D__45__GLUCOPYRANOSYL1	1
Rhodoquinols	2
CPD__45__13647	1
CPD__45__13644	1
_3__45__HYDROXY__45__4H__45__PYRID__45__4__45__ONE	2
CYS__45__GLY	5
Polysaccharides	2
CPD__45__14018	5
CPD__45__14016	1
CPD__45__10044	2
CPD__45__10047	2
CPD__45__14015	2
VICIANOSE	2
CPD__45__14013	2
CPD__45__14010	2
CPD__45__10042	5
DIETHYLTHIOPHOSPHATE	3
MANNITOL__45__1P	5
Citramalate__45__lyases	1
_11__45__Hydroxyjasmonates	2
CPD__45__15499	2
CPD__45__15498	2
DTDP__45__DEOH__45__DEOXY__45__MANNOSE	6
R__45__3__45__hydroxyarachidoyl__45__ACPs	2
CPD__45__15495	2
N3__45__Methylcytosine__45__32__45__tRNA__45__Sers	1
CPD__45__15497	2
CPD__45__15496	2
GLC__45__6__45__P	22
ALKYL__45__CINNAMATE	1
Phospho__45__Microsomal__45__membrane__45__proteins	1
N__45__ACETYL__45__BETA__45__D__45__GLUCOSAMINYL__45__13__45__ETCETERA	2
PTSH__45__PHOSPHORYLATED	5
DsrC__45__L__45__Cysteine	3
N__45__5__45__PHOSPHORIBOSYL__45__ANTHRANILATE	2
Beta__45__L__45__arabinosides	1
_16__45__OXOSTEROID	1
CPD1G__45__204	2
DEOXY__45__HYDROXYMETHYLCYTIDINE__45__PHOSPHATE	1
CPD__45__8989	1
_17a__45__hydroxy__45__C21__45__steroids	1
TRANS__45__2__45__CHLORO__45__4__45__CARBOXYMETHYLENEBUT__45__2__45__E	4
CPD1G__45__1533	1
CPD__45__1828	4
CPD__45__1829	7
DEAMINOHYDROXYBLASTICIDIN__45__S	1
_23S__45__rRNA__45__N6__45__dimethyladenine2085	1
CPD1G__45__1534	1
CPD1G__45__1535	1
CPD__45__1822	3
CPD__45__1823	1
CPD__45__1821	2
CPD__45__1826	1
CPD__45__1827	2
_3__45__KETO__45__ADIPYL__45__COA	3
SUMO__45__propeptides	1
ASN__45__tRNAs	3
CYCLOHEXA__45__15__45__DIENE__45__1__45__CARBONYL__45__COA	3
S2O3	20
Thyroglobulin__45__triiodothyronines	2
ACETYL__45__ACP	5
Oxidized__45__Pseudoazurins	1
TRANS__45__CYCLOHEXANE__45__12__45__DIOL	1
_28S__45__rRNA__45__adenine__45__4324	1
CPD__45__16641	2
_4__45__3__45__PYRIDYL__45__BUTANOATE	2
DIHYDROXYPIRIDIN__45__CPD	2
GAMA__45__TOCOPHEROL	2
CPD__45__15948	2
Unsaturated__45__aldehydes	1
CPD__45__15943	3
CPD__45__11641	2
CPD__45__11643	1
CPD__45__15947	2
fragments__45__of__45__immunoglobulin__45__IgA1__45__	1
Deaminated__45__Amine__45__Donors	12
CPD__45__11647	1
_4__45__Hydroxy__45__3__45__polyprenylbenzoates	2
Aromatic__45__L__45__Amino__45__Acids	1
CPD__45__63	1
CPD__45__62	3
CPD__45__61	2
CPD__45__60	2
CPD__45__16911	2
CPD__45__66	3
CPD__45__65	2
LysW__45__C__45__Terminal__45__L__45__Glutamate	4
PYRAZOLIDINE	2
CPD__45__69	5
CPD__45__68	5
CPD__45__15532	2
UREA	22
_3__45__UREIDO__45__PROPIONATE	2
CPD__45__15021	1
UNKNOWN	6
_5__45__METHYLTHIOADENOSINE	33
GALACTOSAMINE	1
CPD__45__15024	1
_5__45__HYDROXY__45__4__45__IMIDAZOLEACETATE	1
Glucose	7
L__45__1__45__GLYCERO__45__PHOSPHORYLCHOLINE	6
_3__45__PHENYLPROPIONATE	4
D__45__BETA__45__D__45__HEPTOSE__45__1__45__P	2
CPD__45__11227	1
L__45__GULONO__45__1__45__4__45__LACTONE	7
_5__45__HYDROXY__45__FERULIC__45__ACID	3
_2__45__PYRAZOLINE	2
_3__45__ADPGLYCERATE	1
N6N6__45__Dimethyladenine__45__Containing__45__rRNAs	1
CPD__45__12345	1
FRU	1
DNA__45__with__45__Uracils	1
tRNA__45__Containing__45__N2__45__Methylguanine__45__10	3
CPD__45__12348	1
CPD__45__12349	2
CPDQT__45__331	2
Oxidized__45__adrenal__45__ferredoxins	14
CPD__45__8654	4
CPD__45__7631	1
CPD__45__7630	2
CPD__45__7635	2
CPD__45__7634	2
CPD__45__7637	2
CPD__45__7636	2
CPD__45__7639	2
CPD__45__7638	2
CPD__45__15206	3
Methylated__45__MtsB__45__Proteins	4
HYDANTOIN__45__5__45__PROPIONATE	1
LONG__45__CHAIN__45__KETONE	6
CPD__45__368	3
CPD__45__8186	4
__45____45__TRANS__45__ACENAPHTHENE__45__12__45__DIOL	1
CPD__45__8187	1
CPD__45__16790	3
CPD__45__8184	2
ACYLDOLICHOL	1
CPD__45__8652	4
Protein__45__C__45__terminal__45__L__45__glutamine	1
CPD__45__8180	1
_7__45__O__45__METHYLVITEXIN__45__2__45__O__45__B__45__L__45__RHAMNOSIDE	1
_23S__45__rRNA__45__8__45__methyladenine2503	1
POLYNEURIDINE__45__ALDEHYDE	2
_124__45__TCB	2
COUMARYL__45__ALCOHOL	2
PqqA__45__Proteins__45__with__45__linked__45__Glu__45__Tyr	2
N__45__ACETYLANTHRANILATE	1
CPD__45__13435	1
CPD__45__13434	3
CPD__45__13436	2
CPD__45__13347	1
CPD__45__13346	1
CPD__45__13433	2
CPD__45__13432	2
_2__45__N__45__linked__45__Glycan	2
Octadec__45__2__45__enoyl__45__ACPs	3
CPD__45__13439	1
CPD__45__13438	1
_25S__45__rRNA__45__N3__45__methyl__45__uracil__45__2634	1
Gramicidin__45__S__45__synthetases	2
Reduced__45__Amicyanins	1
CARBAMATE	6
CPD__45__15009	2
ADP__45__Aldoses	1
CPD__45__1008	3
CPD__45__1001	1
CPD__45__1002	2
CPD__45__1003	2
CPD__45__1004	2
CPD__45__1005	2
CPD__45__1006	2
CPD__45__1007	2
PANTETHEINE__45__P	6
PROGESTERONE	10
Ribonucleotides	3
_2__45__AMINOACRYLATE	17
OXIDIZED__45__LATIA__45__LUCIFERIN	1
CPD__45__9584	1
CPD__45__9587	2
CPD__45__9583	1
CPD__45__9582	2
L__45__Cysteine__45__Desulfurase__45__persulfide	5
CPD__45__9588	1
N__45__acetyl__45__D__45__glucosamine	10
FORMYL__45__THF__45__GLU__45__N	13
CPD__45__14347	2
Reduced__45__ferredoxins	57
CPD__45__8986	1
CPD__45__8987	1
CPD0__45__2381	1
CPD__45__8985	1
CPD__45__8981	1
Limonenes	1
CPD__45__14376	1
CPD__45__14375	1
CPD__45__14374	1
CPD__45__14378	2
BENZALDEHYDE	12
CPD__45__15020	2
CPD__45__15533	1
CPD__45__15530	4
CPD__45__15023	1
Lichenin	1
CPD__45__15537	1
CPD__45__15534	1
CPD__45__15535	1
CPD__45__15539	1
N__45__ACETYL__45__D__45__GLUCOSAMINE__45__1__45__P	4
_3S__45__all__45__trans__45__3__45__hydroxyretinol__45__RBPs	2
CPD__45__369	1
CPD__45__8189	1
CPD__45__367	6
CPD__45__366	2
CPD__45__365	3
Ubiquitins	2
CPD__45__363	1
CPD__45__362	1
CPD__45__361	1
__45____45__bornyl__45__diphosphate	2
MONO__45__VINYL__45__PROTOCHLOROPHYLLIDE__45__A	3
CPD__45__8117	2
N6N6N6__45__TRIMETHYL__45__L__45__LYSINE	1
_3__45__DE__45__H__45__CARNITINE	3
Poliovirus__45__Polyprotein__45__Fragments	1
Omega__45__carboxyacyl__45__CoAs	1
INDICAN	1
_5__45__HYDROXYINDOLE_ACETALDEHYDE	4
Protein__45__N__45__acetyl__45__D__45__glucosamine__45__L__45__thr	2
CORTICOSTERONE	2
URATE__45__3__45__RIBONUCLEOSIDE	1
CPD__45__8234	1
CPD__45__8235	1
CPD__45__8236	1
CPD__45__8237	1
CPD__45__8230	1
CPD__45__8231	1
CPD__45__8232	1
CPD__45__8233	2
CPD__45__8238	1
CPD__45__8239	1
Pyrophosphate__45__inositol__45__phosphates	1
CPD__45__14952	1
CPD__45__14951	1
CPD__45__14950	1
_16S__45__rRNA__45__uridine516	1
_2__45__3__45__DIHYDRODIPICOLINATE	1
CPD__45__8659	1
Diamines	1
Reduced__45__Pseudoazurins	1
Heparan__45__NAc__45__glucosaminide	3
CPD__45__9719	1
CPD__45__7408	2
CPD__45__7409	2
CPD__45__10708	1
HOMOMETHIONINE	3
CPD__45__7403	1
CPD__45__7400	2
CPD__45__7406	1
CPD__45__10703	1
CPD__45__7404	2
CPD__45__7405	2
CPD1G__45__69	10
Charged__45__TYR__45__tRNAs	3
LINOLENIC_ACID	14
TRANS__45__2__45__HEXENOL	2
Guanine1575__45__in__45__18StRNAs	1
Charged__45__ALA__45__tRNAs	5
CPD__45__11259	2
CPD__45__9711	1
cis__45__cis__45__D13__45__31__45__C50__45__2__45__ACPs	2
CPD__45__11256	1
P3I	9
cis__45__cis__45__D17__45__29__45__3__45__hydroxyC48__45__2__45__ACPs	2
CPD__45__16700	2
CPD__45__16701	2
Limonene__45__1__45__2__45__diols	1
PYRUVATE	207
ANDROSTAN__45__3__45__ALPHA17__45__BETA__45__DIOL	1
CPD__45__9716	1
CPD490__45__7	1
_4__45__HYDROPEROXYOCTADECA__45__T__45__2__45__NONENAL	1
CROTONO__45__BETAINE	3
R__45__3__45__hydroxybehenoyl__45__ACPs	3
SINAPATE	7
_2__45__OXYPHYTANATE	1
CPD__45__15944	2
Xyloglucan__45__oligosaccharides	2
PROTEIN__45__L__45__BETA__45__ISOSPARTATE__45__METHYL__45__ESTERS	1
_1__45__ALKYL__45__2__45__ARACHIDONYL__45__SN__45__GLYCERO__45__3__45__PCHOL	1
CPD__45__6203	2
CPD__45__6202	3
CPD__45__6201	3
Petrosel__45__2__45__enoyl__45__ACPs	2
BERBERINE	4
DNA__45__N	24
complement__45__factor__45__B	1
_2__45__Halobenzoate	1
_56__45__DIHYDROXYINDOLE__45__2__45__CARBOXYLATE	2
tRNA__45__Containing__45__N2__45__Dimethylgua__45__26__45__Gua27	2
_4__45__COUMAROYLQUINATE	2
SUMO__45__peptides	1
CPD__45__3187	2
CPD__45__3186	2
CPD__45__3185	1
CPD__45__3184	1
CPD__45__3188	2
mitogen__45__act__45__protein__45__kinase__45__kinase__45__P	1
CPD__45__12751	1
CPD__45__12750	2
CPD__45__12281	2
CPD__45__12282	2
CYCLOPENTANONE	2
CPD__45__12284	1
CPD__45__12287	1
CPD__45__12286	1
CPDQT__45__295	1
CPDQT__45__296	2
DADP	7
Maltodextrins	12
_3__45__KETOACYL__45__COA	6
OPLOPHORUS__45__LUCIFERIN	1
Halide__45__Anions	7
Red__45__Hybrid__45__Cluster__45__Proteins	1
ACRYLYL__45__COA	9
MALTOTETRAOSE	12
DEOXYNUCLEOTIDESM	8
_9__45____45__OR__45__1016__45__DIHYDROXYPALMITATE	1
NITRIC__45__OXIDE	21
L__45__TYROSINE__45__METHYL__45__ESTER	1
Galactosyl__45__galactosyl__45__diacyl__45__glycerols	2
_4__45__Methoxyisoflavones	1
Galactosides	4
CANAVANINE	2
endothelin__45__1	1
L__45__2__45__hydroxyacids	2
CPD__45__12139	1
CPD__45__12138	2
N__45__HYDROXY__45__4__45__ACETYLAMINONBIPHENYL	1
CPD__45__12130	2
CPD__45__12137	2
CPD__45__12136	2
CPD__45__12135	2
CPD__45__9000	2
CPD__45__9001	1
CPD__45__9002	1
CPD__45__9004	5
CPD__45__9006	3
CPD__45__9007	2
CPD__45__14100	2
CPD__45__14453	2
CPD__45__8753	1
CPD__45__8752	1
CPD__45__170	7
CPD__45__8750	1
CPD__45__8757	1
CPD__45__14102	2
CPD__45__8755	1
CPD__45__8754	1
D__45__GLUCOSYLARYLAMINE	1
CPD__45__178	3
CPD__45__8758	1
CPD__45__6971	1
CPD__45__6972	3
CPD__45__6975	2
CPD__45__6974	2
CPD__45__6976	3
CPD__45__6979	2
CPD__45__6978	2
CPD66__45__39	4
pyruvate__45__water__45__dikinase	2
PHENYLACETOTHIOHYDROXIMATE	3
N__45__4__45__aminobutylidene__45__eIF5A__45__lysine	2
CPD__45__14120	2
MANNOSE__45__1P	8
Propionyl__45__CoA__45__CO2__45__ligases	1
apo__45__Transcarboxylases	1
CPD__45__9912	2
CPD__45__9913	2
CPD__45__9910	2
CPD__45__9911	4
CPD__45__9916	1
CPD__45__9917	1
CPD__45__9914	1
CPD__45__9915	2
